Orden,Fecha,Mes,Trimestre,Año,Cliente,Destino,Estado,Condicion,Envio,Categoria,Producto,Variedad,SKU,ASIN,Cantidad,Precio,Moneda
ID151,16/4/2022,4,Q2,2022,Cliente6362,Calle desconocida 9702,Kentucky,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,0,
ID152,16/4/2022,4,Q2,2022,Cliente3793,Calle desconocida 6500,Mississippi,Cancelada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,0,0,
ID153,17/4/2022,4,Q2,2022,Cliente2069,Calle desconocida 2137,Iowa,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,109.9,USD
ID154,17/4/2022,4,Q2,2022,Cliente9176,Calle desconocida 3385,Georgia,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,109.9,USD
ID155,17/4/2022,4,Q2,2022,Cliente2034,Calle desconocida 9650,Massachusetts,Enviada,Amazon,S,B,Gris,S-B-BASIC-GRIS,B09A52L9VX,1,79.9,USD
ID156,18/4/2022,4,Q2,2022,Cliente1246,Calle desconocida 1223,South Dakota,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,109.9,USD
ID157,18/4/2022,4,Q2,2022,Cliente8257,Calle desconocida 6364,Vermont,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,109.9,USD
ID158,19/4/2022,4,Q2,2022,Cliente1680,Calle desconocida 9522,Kentucky,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,109.9,USD
ID159,20/4/2022,4,Q2,2022,Cliente5327,Calle desconocida 7332,Texas,Enviada,Amazon,S,B,Marfil,S-B-BASIC-MARF,B09A5884LT,2,159.8,USD
ID160,20/4/2022,4,Q2,2022,Cliente4164,Calle desconocida 9850,South Dakota,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,109.9,USD
ID161,20/4/2022,4,Q2,2022,Cliente4198,Calle desconocida 8472,West Virginia,Cancelada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,0,0,
ID162,21/4/2022,4,Q2,2022,Cliente8970,Calle desconocida 7510,Indiana,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,109.9,USD
ID163,21/4/2022,4,Q2,2022,Cliente6346,Calle desconocida 7497,Tennessee,Enviada,Amazon,S,B,Marfil,S-B-BASIC-MARF,B09A5884LT,1,79.9,USD
ID164,22/4/2022,4,Q2,2022,Cliente583,Calle desconocida 6884,Minnesota,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,109.9,USD
ID165,22/4/2022,4,Q2,2022,Cliente5088,Calle desconocida 23,Mississippi,Enviada,Amazon,S,A,Azul,S-A-BASIC-AZUL,B000JK9V5K,1,109.9,USD
ID166,23/4/2022,4,Q2,2022,Cliente7391,Calle desconocida 553,Oregon,Enviada,Amazon,S,B,Gris,S-B-BASIC-GRIS,B09A52L9VX,2,159.8,USD
ID167,23/4/2022,4,Q2,2022,Cliente7008,Calle desconocida 1015,Ohio,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,109.9,USD
ID168,23/4/2022,4,Q2,2022,Cliente4027,Calle desconocida 9642,Arkansas,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,109.9,USD
ID169,24/4/2022,4,Q2,2022,Cliente6752,Calle desconocida 6072,New York,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,109.9,USD
ID170,24/4/2022,4,Q2,2022,Cliente9847,Calle desconocida 5342,West Virginia,Enviada,Amazon,S,A,Azul,S-A-BASIC-AZUL,B000JK9V5K,1,109.9,USD
ID171,24/4/2022,4,Q2,2022,Cliente7286,Calle desconocida 7512,Kentucky,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,109.9,USD
ID172,24/4/2022,4,Q2,2022,Cliente3985,Calle desconocida 7848,Idaho,Enviada,Amazon,S,A,Azul,S-A-BASIC-AZUL,B000JK9V5K,1,109.9,USD
ID173,24/4/2022,4,Q2,2022,Cliente4464,Calle desconocida 279,Maine,Enviada,Amazon,S,A,Azul,S-A-BASIC-AZUL,B000JK9V5K,1,109.9,USD
ID174,24/4/2022,4,Q2,2022,Cliente6958,Calle desconocida 5855,Mississippi,Enviada,Amazon,S,B,Gris,S-B-BASIC-GRIS,B09A52L9VX,1,79.9,USD
ID175,25/4/2022,4,Q2,2022,Cliente2560,Calle desconocida 6364,Idaho,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,109.9,USD
ID176,27/4/2022,4,Q2,2022,Cliente2676,Calle desconocida 4055,Kansas,Enviada,Amazon,S,B,Marfil,S-B-BASIC-MARF,B09A5884LT,3,239.7,USD
ID177,27/4/2022,4,Q2,2022,Cliente7911,Calle desconocida 3061,Delaware,Enviada,Amazon,S,B,Gris,S-B-BASIC-GRIS,B09A52L9VX,1,79.9,USD
ID178,27/4/2022,4,Q2,2022,Cliente7078,Calle desconocida 367,Kansas,Enviada,Amazon,S,B,Marfil,S-B-BASIC-MARF,B09A5884LT,1,79.9,USD
ID179,28/4/2022,4,Q2,2022,Cliente4561,Calle desconocida 565,Kentucky,Enviada,Amazon,S,B,Marfil,S-B-BASIC-MARF,B09A5884LT,2,159.8,USD
ID180,29/4/2022,4,Q2,2022,Cliente3635,Calle desconocida 6934,Maine,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,109.9,USD
ID181,29/4/2022,4,Q2,2022,Cliente6239,Calle desconocida 9010,Florida,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,0,
ID182,1/5/2022,5,Q2,2022,Cliente599,Calle desconocida 6255,Iowa,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,109.9,USD
ID183,1/5/2022,5,Q2,2022,Cliente9039,Calle desconocida 3699,Oregon,Enviada,Amazon,S,B,Gris,S-B-BASIC-GRIS,B09A52L9VX,1,79.9,USD
ID184,1/5/2022,5,Q2,2022,Cliente2318,Calle desconocida 6629,Utah,Cancelada,Amazon,S,B,Marfil,S-B-BASIC-MARF,B09A5884LT,0,0,
ID185,1/5/2022,5,Q2,2022,Cliente7352,Calle desconocida 8476,Connecticut,Cancelada,Amazon,S,B,Marfil,S-B-BASIC-MARF,B09A5884LT,0,0,
ID186,2/5/2022,5,Q2,2022,Cliente6094,Calle desconocida 8146,Texas,Enviada,Amazon,S,B,Marfil,S-B-BASIC-MARF,B09A5884LT,2,159.8,USD
ID187,3/5/2022,5,Q2,2022,Cliente5201,Calle desconocida 8735,West Virginia,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,109.9,USD
ID188,3/5/2022,5,Q2,2022,Cliente8844,Calle desconocida 4698,Alabama,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,109.9,USD
ID189,5/5/2022,5,Q2,2022,Cliente1036,Calle desconocida 2511,Vermont,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,99.9,USD
ID190,6/5/2022,5,Q2,2022,Cliente3024,Calle desconocida 1030,Nevada,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,99.9,USD
ID191,6/5/2022,5,Q2,2022,Cliente7941,Calle desconocida 9070,Ohio,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,99.9,USD
ID192,6/5/2022,5,Q2,2022,Cliente7874,Calle desconocida 7700,Arkansas,Enviada,Amazon,S,B,Marfil,S-B-BASIC-MARF,B09A5884LT,1,79.9,USD
ID193,6/5/2022,5,Q2,2022,Cliente8801,Calle desconocida 7075,New Jersey,Enviada,Amazon,S,B,Gris,S-B-BASIC-GRIS,B09A52L9VX,1,79.9,USD
ID194,7/5/2022,5,Q2,2022,Cliente251,Calle desconocida 8767,Pennsylvania,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,99.9,USD
ID195,7/5/2022,5,Q2,2022,Cliente245,Calle desconocida 1851,Vermont,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,99.9,USD
ID196,7/5/2022,5,Q2,2022,Cliente7812,Calle desconocida 9990,Ohio,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,99.9,USD
ID197,8/5/2022,5,Q2,2022,Cliente8624,Calle desconocida 2599,Texas,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,99.9,USD
ID198,8/5/2022,5,Q2,2022,Cliente9638,Calle desconocida 1081,Massachusetts,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,99.9,USD
ID199,9/5/2022,5,Q2,2022,Cliente5059,Calle desconocida 7251,Florida,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,99.9,USD
ID200,9/5/2022,5,Q2,2022,Cliente7927,Calle desconocida 9262,Colorado,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,99.9,USD
ID201,10/5/2022,5,Q2,2022,Cliente8824,Calle desconocida 5844,Colorado,Enviada,Amazon,S,A,Azul,S-A-BASIC-AZUL,B000JK9V5K,1,99.9,USD
ID202,10/5/2022,5,Q2,2022,Cliente7342,Calle desconocida 8166,Louisiana,Enviada,Amazon,S,B,Gris,S-B-BASIC-GRIS,B09A52L9VX,1,79.9,USD
ID203,10/5/2022,5,Q2,2022,Cliente9805,Calle desconocida 9234,Maine,Cancelada,Amazon,S,B,Gris,S-B-BASIC-GRIS,B09A52L9VX,0,0,
ID204,10/5/2022,5,Q2,2022,Cliente1005,Calle desconocida 1069,Montana,Cancelada,Amazon,S,B,Gris,S-B-BASIC-GRIS,B09A52L9VX,0,0,
ID205,11/5/2022,5,Q2,2022,Cliente4422,Calle desconocida 1604,Tennessee,Enviada,Amazon,S,B,Marfil,S-B-BASIC-MARF,B09A5884LT,2,159.8,USD
ID206,11/5/2022,5,Q2,2022,Cliente9198,Calle desconocida 7131,Indiana,Enviada,Amazon,S,A,Azul,S-A-BASIC-AZUL,B000JK9V5K,1,99.9,USD
ID207,11/5/2022,5,Q2,2022,Cliente8660,Calle desconocida 7899,Wyoming,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,99.9,USD
ID208,12/5/2022,5,Q2,2022,Cliente1438,Calle desconocida 6036,West Virginia,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,99.9,USD
ID209,12/5/2022,5,Q2,2022,Cliente4890,Calle desconocida 6203,Colorado,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,99.9,USD
ID210,12/5/2022,5,Q2,2022,Cliente4266,Calle desconocida 1340,Texas,Enviada,Amazon,S,A,Azul,S-A-BASIC-AZUL,B000JK9V5K,1,99.9,USD
ID211,13/5/2022,5,Q2,2022,Cliente5119,Calle desconocida 9724,Alabama,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,99.9,USD
ID212,13/5/2022,5,Q2,2022,Cliente3386,Calle desconocida 7713,West Virginia,Enviada,Amazon,S,B,Gris,S-B-BASIC-GRIS,B09A52L9VX,1,79.9,USD
ID213,14/5/2022,5,Q2,2022,Cliente2477,Calle desconocida 359,South Dakota,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,99.9,USD
ID214,14/5/2022,5,Q2,2022,Cliente5415,Calle desconocida 2071,Idaho,Enviada,Amazon,S,A,Azul,S-A-BASIC-AZUL,B000JK9V5K,1,99.9,USD
ID215,14/5/2022,5,Q2,2022,Cliente2386,Calle desconocida 9255,California,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,99.9,USD
ID216,15/5/2022,5,Q2,2022,Cliente6476,Calle desconocida 5158,Nebraska,Enviada,Amazon,S,B,Marfil,S-B-BASIC-MARF,B09A5884LT,2,159.8,USD
ID217,15/5/2022,5,Q2,2022,Cliente7076,Calle desconocida 5142,Minnesota,Cancelada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,99.9,USD
ID218,16/5/2022,5,Q2,2022,Cliente9540,Calle desconocida 1279,Oklahoma,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,99.9,USD
ID219,16/5/2022,5,Q2,2022,Cliente5765,Calle desconocida 8000,Oregon,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,99.9,USD
ID220,16/5/2022,5,Q2,2022,Cliente3082,Calle desconocida 9093,Arizona,Enviada,Amazon,S,B,Marfil,S-B-BASIC-MARF,B09A5884LT,1,0,
ID221,16/5/2022,5,Q2,2022,Cliente1654,Calle desconocida 8383,Vermont,Enviada,Amazon,S,B,Marfil,S-B-BASIC-MARF,B09A5884LT,1,0,
ID222,18/5/2022,5,Q2,2022,Cliente5172,Calle desconocida 8915,Arkansas,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,99.9,USD
ID223,19/5/2022,5,Q2,2022,Cliente9226,Calle desconocida 5987,Missouri,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,99.9,USD
ID224,20/5/2022,5,Q2,2022,Cliente4804,Calle desconocida 4683,North Carolina,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,99.9,USD
ID225,20/5/2022,5,Q2,2022,Cliente2588,Calle desconocida 4368,Louisiana,Enviada,Amazon,S,B,Marfil,S-B-BASIC-MARF,B09A5884LT,1,79.9,USD
ID226,20/5/2022,5,Q2,2022,Cliente5779,Calle desconocida 9289,New Hampshire,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,0,
ID227,21/5/2022,5,Q2,2022,Cliente807,Calle desconocida 7113,Missouri,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,99.9,USD
ID228,21/5/2022,5,Q2,2022,Cliente5862,Calle desconocida 9251,Minnesota,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,99.9,USD
ID229,21/5/2022,5,Q2,2022,Cliente3650,Calle desconocida 2769,Connecticut,Enviada,Amazon,S,A,Azul,S-A-BASIC-AZUL,B000JK9V5K,1,99.9,USD
ID230,21/5/2022,5,Q2,2022,Cliente2521,Calle desconocida 5213,Wisconsin,Enviada,Amazon,S,A,Azul,S-A-BASIC-AZUL,B000JK9V5K,1,99.9,USD
ID231,21/5/2022,5,Q2,2022,Cliente1485,Calle desconocida 8684,Rhode Island,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,99.9,USD
ID232,21/5/2022,5,Q2,2022,Cliente9687,Calle desconocida 8277,Connecticut,Enviada,Amazon,S,B,Gris,S-B-BASIC-GRIS,B09A52L9VX,1,79.9,USD
ID233,21/5/2022,5,Q2,2022,Cliente7984,Calle desconocida 1185,Indiana,Enviada,Amazon,S,B,Gris,S-B-BASIC-GRIS,B09A52L9VX,1,79.9,USD
ID234,22/5/2022,5,Q2,2022,Cliente7228,Calle desconocida 8865,Florida,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,99.9,USD
ID235,22/5/2022,5,Q2,2022,Cliente2316,Calle desconocida 5481,Indiana,Enviada,Amazon,S,B,Marfil,S-B-BASIC-MARF,B09A5884LT,1,79.9,USD
ID236,22/5/2022,5,Q2,2022,Cliente8841,Calle desconocida 5004,Massachusetts,Enviada,Amazon,S,B,Marfil,S-B-BASIC-MARF,B09A5884LT,1,79.9,USD
ID237,22/5/2022,5,Q2,2022,Cliente9678,Calle desconocida 7585,California,Cancelada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,0,0,
ID238,23/5/2022,5,Q2,2022,Cliente2522,Calle desconocida 4808,South Carolina,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,99.9,USD
ID239,23/5/2022,5,Q2,2022,Cliente4862,Calle desconocida 5755,New Mexico,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,99.9,USD
ID240,23/5/2022,5,Q2,2022,Cliente1877,Calle desconocida 4679,Minnesota,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,99.9,USD
ID241,23/5/2022,5,Q2,2022,Cliente9713,Calle desconocida 9317,Colorado,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,99.9,USD
ID242,23/5/2022,5,Q2,2022,Cliente9641,Calle desconocida 6024,Alabama,Enviada,Amazon,S,B,Gris,S-B-BASIC-GRIS,B09A52L9VX,1,79.9,USD
ID243,23/5/2022,5,Q2,2022,Cliente9441,Calle desconocida 6395,Georgia,Cancelada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,0,0,
ID244,24/5/2022,5,Q2,2022,Cliente2650,Calle desconocida 5419,Indiana,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,99.9,USD
ID245,24/5/2022,5,Q2,2022,Cliente7909,Calle desconocida 4475,Nevada,Enviada,Amazon,S,B,Gris,S-B-BASIC-GRIS,B09A52L9VX,1,79.9,USD
ID246,25/5/2022,5,Q2,2022,Cliente6712,Calle desconocida 9812,Alabama,Enviada,Amazon,S,B,Gris,S-B-BASIC-GRIS,B09A52L9VX,2,159.8,USD
ID247,25/5/2022,5,Q2,2022,Cliente8532,Calle desconocida 8421,Massachusetts,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,99.9,USD
ID248,25/5/2022,5,Q2,2022,Cliente6850,Calle desconocida 8720,Pennsylvania,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,99.9,USD
ID249,25/5/2022,5,Q2,2022,Cliente700,Calle desconocida 2312,Maryland,Enviada,Amazon,S,B,Gris,S-B-BASIC-GRIS,B09A52L9VX,1,79.9,USD
ID250,26/5/2022,5,Q2,2022,Cliente9746,Calle desconocida 7487,Nevada,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,99.9,USD
ID251,26/5/2022,5,Q2,2022,Cliente5043,Calle desconocida 2305,Kansas,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,99.9,USD
ID252,26/5/2022,5,Q2,2022,Cliente7699,Calle desconocida 7940,California,Cancelada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,0,0,
ID253,28/5/2022,5,Q2,2022,Cliente497,Calle desconocida 7183,California,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,99.9,USD
ID254,28/5/2022,5,Q2,2022,Cliente2328,Calle desconocida 5847,Hawaii,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,99.9,USD
ID255,28/5/2022,5,Q2,2022,Cliente3927,Calle desconocida 8323,North Dakota,Enviada,Amazon,S,A,Azul,S-A-BASIC-AZUL,B000JK9V5K,1,99.9,USD
ID256,28/5/2022,5,Q2,2022,Cliente1565,Calle desconocida 6286,Maine,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,99.9,USD
ID257,28/5/2022,5,Q2,2022,Cliente1809,Calle desconocida 5797,Kansas,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,99.9,USD
ID258,28/5/2022,5,Q2,2022,Cliente2970,Calle desconocida 5844,Vermont,Enviada,Amazon,S,B,Marfil,S-B-BASIC-MARF,B09A5884LT,1,79.9,USD
ID259,29/5/2022,5,Q2,2022,Cliente7280,Calle desconocida 4855,Virginia,Enviada,Amazon,S,A,Azul,S-A-BASIC-AZUL,B000JK9V5K,1,99.9,USD
ID260,29/5/2022,5,Q2,2022,Cliente8015,Calle desconocida 7107,Colorado,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,99.9,USD
ID261,30/5/2022,5,Q2,2022,Cliente9384,Calle desconocida 699,Arkansas,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,99.9,USD
ID262,30/5/2022,5,Q2,2022,Cliente7683,Calle desconocida 4240,Mississippi,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,99.9,USD
ID263,30/5/2022,5,Q2,2022,Cliente5282,Calle desconocida 7783,Arkansas,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,99.9,USD
ID264,30/5/2022,5,Q2,2022,Cliente6583,Calle desconocida 1423,Alaska,Enviada,Amazon,S,B,Marfil,S-B-BASIC-MARF,B09A5884LT,1,79.9,USD
ID265,30/5/2022,5,Q2,2022,Cliente9520,Calle desconocida 479,Alabama,Cancelada,Amazon,S,B,Marfil,S-B-BASIC-MARF,B09A5884LT,0,0,
ID266,31/5/2022,5,Q2,2022,Cliente4743,Calle desconocida 1794,South Dakota,Enviada,Amazon,S,B,Gris,S-B-BASIC-GRIS,B09A52L9VX,2,159.8,USD
ID267,31/5/2022,5,Q2,2022,Cliente9310,Calle desconocida 3056,Washington,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,109.9,USD
ID268,31/5/2022,5,Q2,2022,Cliente4499,Calle desconocida 8588,Vermont,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,109.9,USD
ID269,31/5/2022,5,Q2,2022,Cliente7466,Calle desconocida 541,Florida,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,109.9,USD
ID270,31/5/2022,5,Q2,2022,Cliente5258,Calle desconocida 7001,Iowa,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,99.9,USD
ID271,31/5/2022,5,Q2,2022,Cliente1113,Calle desconocida 5546,Maryland,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,99.9,USD
ID272,31/5/2022,5,Q2,2022,Cliente899,Calle desconocida 4641,Arizona,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,99.9,USD
ID273,1/6/2022,6,Q2,2022,Cliente7441,Calle desconocida 8323,Maryland,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,109.9,USD
ID274,1/6/2022,6,Q2,2022,Cliente3505,Calle desconocida 5189,Nevada,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,109.9,USD
ID275,1/6/2022,6,Q2,2022,Cliente3454,Calle desconocida 6470,Illinois,Cancelada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,0,0,
ID276,2/6/2022,6,Q2,2022,Cliente1364,Calle desconocida 5210,Louisiana,Enviada,Amazon,S,B,Marfil,S-B-BASIC-MARF,B09A5884LT,2,159.8,USD
ID277,2/6/2022,6,Q2,2022,Cliente6237,Calle desconocida 8486,Ohio,Enviada,Amazon,S,A,Azul,S-A-BASIC-AZUL,B000JK9V5K,1,109.9,USD
ID278,2/6/2022,6,Q2,2022,Cliente8410,Calle desconocida 7764,Massachusetts,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,109.9,USD
ID279,2/6/2022,6,Q2,2022,Cliente4849,Calle desconocida 5397,North Dakota,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,109.9,USD
ID280,2/6/2022,6,Q2,2022,Cliente7372,Calle desconocida 310,South Carolina,Enviada,Amazon,S,A,Azul,S-A-BASIC-AZUL,B000JK9V5K,1,109.9,USD
ID281,3/6/2022,6,Q2,2022,Cliente4334,Calle desconocida 5841,Louisiana,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,109.9,USD
ID282,3/6/2022,6,Q2,2022,Cliente9031,Calle desconocida 6462,Texas,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,109.9,USD
ID283,3/6/2022,6,Q2,2022,Cliente2116,Calle desconocida 3363,Pennsylvania,Enviada,Amazon,S,B,Marfil,S-B-BASIC-MARF,B09A5884LT,1,79.9,USD
ID284,3/6/2022,6,Q2,2022,Cliente1903,Calle desconocida 4919,Wisconsin,Enviada,Amazon,S,B,Gris,S-B-BASIC-GRIS,B09A52L9VX,1,79.9,USD
ID285,3/6/2022,6,Q2,2022,Cliente8497,Calle desconocida 7411,Rhode Island,Enviada,Amazon,S,B,Gris,S-B-BASIC-GRIS,B09A52L9VX,1,79.9,USD
ID286,4/6/2022,6,Q2,2022,Cliente4029,Calle desconocida 2168,Arizona,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,109.9,USD
ID287,5/6/2022,6,Q2,2022,Cliente9853,Calle desconocida 9064,Alabama,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,109.9,USD
ID288,5/6/2022,6,Q2,2022,Cliente8267,Calle desconocida 660,Kansas,Enviada,Amazon,S,B,Marfil,S-B-BASIC-MARF,B09A5884LT,1,79.9,USD
ID289,5/6/2022,6,Q2,2022,Cliente2088,Calle desconocida 2939,Kentucky,Enviada,Amazon,S,B,Marfil,S-B-BASIC-MARF,B09A5884LT,1,79.9,USD
ID290,5/6/2022,6,Q2,2022,Cliente6298,Calle desconocida 29,Delaware,Enviada,Amazon,S,B,Gris,S-B-BASIC-GRIS,B09A52L9VX,1,79.9,USD
ID291,5/6/2022,6,Q2,2022,Cliente7841,Calle desconocida 1423,Ohio,Cancelada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,0,0,
ID292,6/6/2022,6,Q2,2022,Cliente2923,Calle desconocida 2643,Illinois,Enviada,Amazon,S,B,Gris,S-B-BASIC-GRIS,B09A52L9VX,2,159.8,USD
ID293,6/6/2022,6,Q2,2022,Cliente1139,Calle desconocida 58,Vermont,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,0,
ID294,7/6/2022,6,Q2,2022,Cliente7768,Calle desconocida 2599,California,Enviada,Amazon,S,B,Marfil,S-B-BASIC-MARF,B09A5884LT,2,159.8,USD
ID295,7/6/2022,6,Q2,2022,Cliente1152,Calle desconocida 4415,Utah,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,109.9,USD
ID296,7/6/2022,6,Q2,2022,Cliente1022,Calle desconocida 6499,Maine,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,109.9,USD
ID297,7/6/2022,6,Q2,2022,Cliente6740,Calle desconocida 4579,Nevada,Enviada,Amazon,S,A,Azul,S-A-BASIC-AZUL,B000JK9V5K,1,109.9,USD
ID298,7/6/2022,6,Q2,2022,Cliente4664,Calle desconocida 7054,Delaware,Enviada,Amazon,S,B,Gris,S-B-BASIC-GRIS,B09A52L9VX,1,79.9,USD
ID299,8/6/2022,6,Q2,2022,Cliente1511,Calle desconocida 2738,Alabama,Enviada,Amazon,S,B,Marfil,S-B-BASIC-MARF,B09A5884LT,2,159.8,USD
ID300,8/6/2022,6,Q2,2022,Cliente3547,Calle desconocida 6500,South Carolina,Enviada,Amazon,S,A,Azul,S-A-BASIC-AZUL,B000JK9V5K,1,109.9,USD
